t,det_idx,label,x,y,z,matched_gt,gt_dist,is_fp
1784267627.384,4,brown teddy bear,1.4676,0.5975,1.0850,obj_4,0.020567733167848844,0
1784267627.384,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.011604984359376163,0
1784267627.384,6,gray tin can,0.0023,-0.0002,1.0428,obj_6,0.00507839267801227,0
1784267627.384,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.01506786106268223,0
1784267628.382,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.06963942800448365,0
1784267628.382,1,brown scissors,2.8888,-0.6025,1.0860,obj_1,0.014245764156277848,0
1784267628.382,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021976807768815866,0
1784267628.382,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006090569464532372,0
1784267628.382,4,brown teddy bear,1.4676,0.5975,1.0850,obj_4,0.02056065727509133,0
1784267628.382,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.011613679115875993,0
1784267628.382,6,gray tin can,0.0023,-0.0003,1.0428,obj_6,0.005103019356381004,0
1784267628.382,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.015034684144042748,0
1784267628.890,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.06964349790348917,0
1784267628.890,1,brown scissors,2.8888,-0.6025,1.0860,obj_1,0.014246944597656255,0
1784267628.890,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977227274027924,0
1784267628.890,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006090791721215984,0
1784267628.890,4,brown teddy bear,1.4676,0.5975,1.0850,obj_4,0.02055947807377976,0
1784267628.890,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.0116151284613061,0
1784267628.890,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.00510713469190395,0
1784267628.890,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.015029154880604141,0
1784267629.385,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.0696455328555278,0
1784267629.385,1,brown scissors,2.8888,-0.6024,1.0860,obj_1,0.01424754042827403,0
1784267629.385,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977437045686467,0
1784267629.385,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006090902849566719,0
1784267629.385,4,brown teddy bear,1.4676,0.5975,1.0850,obj_4,0.020558888485359497,0
1784267629.385,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.011615853157500649,0
1784267629.385,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.005109193519316969,0
1784267629.385,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.015026390272843776,0
1784267636.882,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.06964756774715486,0
1784267636.882,1,brown scissors,2.8888,-0.6024,1.0860,obj_1,0.014248139979865035,0
1784267636.882,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977646823643338,0
1784267636.882,3,brown bottle,1.7711,-0.9660,1.2370,obj_3,0.006306959702839885,0
1784267636.882,4,brown teddy bear,1.4677,0.5975,1.0848,obj_4,0.020754066960264786,0
1784267636.882,5,brown banana,2.0108,0.6079,1.0253,obj_5,0.01156604852251329,0
1784267636.882,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.0051573204769631885,0
1784267636.882,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.01505240546515234,0
1784267637.382,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.06964756777820556,0
1784267637.382,1,brown scissors,2.8888,-0.6024,1.0860,obj_1,0.014248139989042233,0
1784267637.382,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977646826844277,0
1784267637.382,3,brown bottle,1.7710,-0.9660,1.2369,obj_3,0.006415234111315755,0
1784267637.382,4,brown teddy bear,1.4677,0.5975,1.0847,obj_4,0.02085222614222122,0
1784267637.382,5,brown banana,2.0108,0.6079,1.0252,obj_5,0.011540873603593777,0
1784267637.382,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.005180378546666287,0
1784267637.382,7,black bowl,0.0081,0.3752,1.0279,obj_7,0.015066801105582006,0
1784267637.881,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.0696475677937311,0
1784267637.881,1,brown scissors,2.8888,-0.6024,1.0860,obj_1,0.014248139993630797,0
1784267637.881,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977646828444913,0
1784267637.881,3,brown bottle,1.7710,-0.9660,1.2368,obj_3,0.006469442288421774,0
1784267637.881,4,brown teddy bear,1.4677,0.5975,1.0847,obj_4,0.020901373396327017,0
1784267637.881,5,brown banana,2.0108,0.6079,1.0252,obj_5,0.011528308748840354,0
1784267637.881,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.005191913568917287,0
1784267637.881,7,black bowl,0.0081,0.3752,1.0279,obj_7,0.015074000379112324,0
1784267638.381,0,obj_0,2.7411,-0.9481,1.1960,obj_0,0.016841868016997677,0
1784267638.381,1,brown scissors,2.8888,-0.6024,1.0860,obj_1,0.014248139995924898,0
1784267638.381,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021977646829245252,0
1784267638.381,3,brown bottle,1.7710,-0.9660,1.2368,obj_3,0.006466295375391757,0
1784267638.381,4,brown teddy bear,1.4678,0.5975,1.0848,obj_4,0.020814974428408822,0
1784267638.381,5,brown banana,2.0108,0.6079,1.0253,obj_5,0.011566694482632069,0
1784267638.381,6,gray tin can,0.0023,-0.0003,1.0427,obj_6,0.005199524140743572,0
1784267638.381,7,black bowl,0.0081,0.3752,1.0280,obj_7,0.01504284638985211,0
1784267638.381,8,blue box,0.3356,0.4276,1.7844,,,1
1784267638.911,0,obj_0,2.7284,-0.9519,1.1967,obj_0,0.0049291391006264255,0
1784267638.911,1,brown scissors,2.8891,-0.6030,1.0860,obj_1,0.014773778098486427,0
1784267638.911,2,gray canned food,3.2616,-0.6383,1.1338,obj_2,0.021933567442696582,0
1784267638.911,3,brown bottle,1.7710,-0.9659,1.2368,obj_3,0.006512959549197802,0
1784267638.911,4,brown teddy bear,1.4678,0.5975,1.0848,obj_4,0.02077362971594042,0
1784267638.911,5,brown banana,2.0108,0.6074,1.0254,obj_5,0.011035974470841274,0
1784267638.911,6,gray tin can,0.0024,0.0000,1.0429,obj_6,0.004930248916877366,0
1784267638.911,7,black bowl,0.0088,0.3752,1.0279,obj_7,0.014314656386130196,0
1784267638.911,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267639.387,0,obj_0,2.7252,-0.9528,1.1968,obj_0,0.0037837957158736797,0
1784267639.387,1,brown scissors,2.8892,-0.6033,1.0860,obj_1,0.01503966488116409,0
1784267639.387,2,gray canned food,3.2616,-0.6382,1.1339,obj_2,0.021912402641313732,0
1784267639.387,3,brown bottle,1.7710,-0.9659,1.2368,obj_3,0.006536373220794499,0
1784267639.387,4,brown teddy bear,1.4678,0.5975,1.0848,obj_4,0.020752967398162844,0
1784267639.387,5,brown banana,2.0108,0.6071,1.0254,obj_5,0.010772367278303632,0
1784267639.387,6,gray tin can,0.0025,0.0002,1.0431,obj_6,0.004806967442376163,0
1784267639.387,7,black bowl,0.0092,0.3753,1.0279,obj_7,0.013951098312811232,0
1784267639.387,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267639.880,0,obj_0,2.7244,-0.9530,1.1969,obj_0,0.003905247075644482,0
1784267639.880,1,brown scissors,2.8892,-0.6035,1.0860,obj_1,0.015173328303920259,0
1784267639.880,2,gray canned food,3.2616,-0.6382,1.1339,obj_2,0.021902039711002172,0
1784267639.880,3,brown bottle,1.7710,-0.9659,1.2368,obj_3,0.00654810019773549,0
1784267639.880,4,brown teddy bear,1.4678,0.5975,1.0848,obj_4,0.020742638757638772,0
1784267639.880,5,brown banana,2.0108,0.6069,1.0254,obj_5,0.010641039942766772,0
1784267639.880,6,gray tin can,0.0026,0.0003,1.0432,obj_6,0.004748429668091423,0
1784267639.880,7,black bowl,0.0094,0.3753,1.0279,obj_7,0.013769465917429346,0
1784267639.880,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267640.393,0,obj_0,2.7242,-0.9531,1.1969,obj_0,0.003962159485562923,0
1784267640.393,1,brown scissors,2.8893,-0.6035,1.0860,obj_1,0.015240334505018676,0
1784267640.393,2,gray canned food,3.2616,-0.6382,1.1340,obj_2,0.021896913204806155,0
1784267640.393,3,brown bottle,1.7710,-0.9659,1.2367,obj_3,0.00655396868997167,0
1784267640.393,4,brown teddy bear,1.4678,0.5975,1.0849,obj_4,0.02073747506806555,0
1784267640.393,5,brown banana,2.0108,0.6069,1.0255,obj_5,0.01057550051983481,0
1784267640.393,6,gray tin can,0.0026,0.0003,1.0432,obj_6,0.004719970641027214,0
1784267640.393,7,black bowl,0.0095,0.3753,1.0279,obj_7,0.013678688084180365,0
1784267640.393,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267640.890,0,obj_0,2.7242,-0.9531,1.1968,obj_0,0.004064312281153947,0
1784267640.890,1,brown scissors,2.8893,-0.6038,1.0860,obj_1,0.015455178530898747,0
1784267640.890,2,gray canned food,3.2615,-0.6382,1.1339,obj_2,0.02186018089426853,0
1784267640.890,3,brown bottle,1.7711,-0.9659,1.2368,obj_3,0.006459448559376315,0
1784267640.890,4,brown teddy bear,1.4677,0.5973,1.0846,obj_4,0.021032547031751954,0
1784267640.890,5,brown banana,2.0108,0.6070,1.0255,obj_5,0.010706657333583475,0
1784267640.890,6,gray tin can,0.0025,0.0000,1.0429,obj_6,0.004925688996713827,0
1784267640.890,7,black bowl,0.0095,0.3753,1.0279,obj_7,0.013636396776739113,0
1784267640.890,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267640.890,9,blue box,1.9120,-0.8019,0.7365,,,1
1784267641.386,0,obj_0,2.7242,-0.9531,1.1968,obj_0,0.004089862143118764,0
1784267641.386,1,brown scissors,2.8894,-0.6040,1.0860,obj_1,0.015563529338146571,0
1784267641.386,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021842038126725024,0
1784267641.386,3,brown bottle,1.7711,-0.9659,1.2369,obj_3,0.006412367945263552,0
1784267641.386,4,brown teddy bear,1.4677,0.5972,1.0845,obj_4,0.021180723204617086,0
1784267641.386,5,brown banana,2.0108,0.6071,1.0255,obj_5,0.01077275086480288,0
1784267641.386,6,gray tin can,0.0025,-0.0001,1.0428,obj_6,0.005035782078008721,0
1784267641.386,7,black bowl,0.0096,0.3753,1.0279,obj_7,0.01361534371636332,0
1784267641.386,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267641.386,9,blue box,1.9120,-0.8019,0.7365,,,1
1784267641.884,0,obj_0,2.7242,-0.9531,1.1968,obj_0,0.0040962503136857085,0
1784267641.884,1,brown scissors,2.8894,-0.6040,1.0860,obj_1,0.015617931314286291,0
1784267641.884,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021833022752810977,0
1784267641.884,3,brown bottle,1.7711,-0.9659,1.2369,obj_3,0.0063888736592096025,0
1784267641.884,4,brown teddy bear,1.4677,0.5971,1.0844,obj_4,0.021254967437893037,0
1784267641.884,5,brown banana,2.0108,0.6072,1.0255,obj_5,0.0108059236599952,0
1784267641.884,6,gray tin can,0.0024,-0.0002,1.0428,obj_6,0.005092502505233183,0
1784267641.884,7,black bowl,0.0096,0.3754,1.0279,obj_7,0.013604840460024097,0
1784267641.884,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267641.884,9,blue box,1.9120,-0.8019,0.7365,,,1
1784267642.382,0,obj_0,2.7242,-0.9531,1.1968,obj_0,0.004097847400033941,0
1784267642.382,1,brown scissors,2.8894,-0.6041,1.0860,obj_1,0.015645188256837778,0
1784267642.382,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021828529088591044,0
1784267642.382,3,brown bottle,1.7711,-0.9659,1.2369,obj_3,0.006377138169860355,0
1784267642.382,4,brown teddy bear,1.4677,0.5971,1.0844,obj_4,0.021292128115078024,0
1784267642.382,5,brown banana,2.0108,0.6072,1.0255,obj_5,0.010822541227295082,0
1784267642.382,6,gray tin can,0.0024,-0.0002,1.0427,obj_6,0.005121265088497019,0
1784267642.382,7,black bowl,0.0096,0.3754,1.0279,obj_7,0.013599594666053373,0
1784267642.382,8,red bottle,0.3356,0.4276,1.7844,,,1
1784267642.382,9,blue box,1.9120,-0.8019,0.7365,,,1
1784267642.884,0,obj_0,2.7242,-0.9531,1.1968,obj_0,0.004098246674347202,0
1784267642.884,1,brown scissors,2.8894,-0.6041,1.0860,obj_1,0.0156588306315537,0
1784267642.884,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.02182628576469341,0
1784267642.884,3,brown bottle,1.7711,-0.9659,1.2369,obj_3,0.006371273357392022,0
1784267642.884,4,brown teddy bear,1.4677,0.5971,1.0843,obj_4,0.02131071803498725,0
1784267642.884,5,brown banana,2.0108,0.6072,1.0255,obj_5,0.010830857761545467,0
1784267642.884,6,gray tin can,0.0024,-0.0002,1.0427,obj_6,0.005135745007661725,0
